cage|||影|||0.040969085271093005
cage|||王 猫|||0.03710247830216726
cage|||王|||0.03710247830216726
cage|||猫|||0.03710247830216726
cage|||斯|||0.03301985977073168
cage|||尼|||0.03301985977073168
cage|||帝|||0.03301985977073168
cage|||女|||0.03301985977073168
state powell|||美国|||0.03867398695870798
state powell|||国务卿|||0.030961333939775338
state powell|||鲍尔|||0.029963199324952564
state powell|||美国 国务卿|||0.029070074026336733
state powell|||鲍尔 美国|||0.02886982297667853
state powell|||鲍尔 国务卿|||0.027735067028615362
state powell|||官员|||0.018894664773137948
state powell|||电|||0.015469100271836636
state powell|||法新社|||0.015469100271836636
state powell|||伊拉克|||0.01341324791101349
jet|||战机|||0.026308775320448414
jet|||航空|||0.02117086825648399
jet|||苏恺|||0.018911421423445034
jet|||喷射|||0.01752062136910965
jet|||包括|||0.015020025639998531
jet|||架|||0.013953065687091185
jet|||人|||0.013655551929374486
jet|||坠落|||0.013650689994714155
jet|||惨重|||0.013013322461520524
jet|||计划|||0.01294487466740867
signifying|||油|||0.061624649859943974
signifying|||电车|||0.061624649859943974
signifying|||大|||0.030812324929971987
signifying|||销售量|||0.030812324929971987
signifying|||本田|||0.030812324929971987
signifying|||增|||0.030812324929971987
signifying|||三千|||0.030812324929971987
signifying|||整体|||0.030812324929971987
signifying|||近|||0.030812324929971987
signifying|||卖|||0.030812324929971987
vajpayee indian|||印度|||0.0750801102913779
vajpayee indian|||瓦巴依|||0.05718943289365826
vajpayee indian|||选|||0.04097920858484239
vajpayee indian|||选 胜|||0.04097920858484239
vajpayee indian|||阶段|||0.04097920858484239
vajpayee indian|||总理|||0.03723638125046576
vajpayee indian|||胜|||0.03618376928236084
vajpayee indian|||投票|||0.03618376928236084
vajpayee indian|||瓦巴依 总理|||0.0324409419479842
vajpayee indian|||第四|||0.03138832997987928
defeating|||团结|||0.041666666666666664
defeating|||敌人|||0.041666666666666664
defeating|||南|||0.041666666666666664
defeating|||优秀|||0.041666666666666664
defeating|||球技|||0.041666666666666664
defeating|||强烈|||0.041666666666666664
defeating|||过关斩将|||0.041666666666666664
defeating|||配合|||0.041666666666666664
defeating|||才|||0.041666666666666664
defeating|||成功|||0.041666666666666664
gasoline|||油|||0.06411149825783971
gasoline|||车|||0.03554006968641115
gasoline|||美国|||0.03554006968641115
gasoline|||机会|||0.02857142857142857
gasoline|||新高|||0.02857142857142857
gasoline|||汽车|||0.02857142857142857
gasoline|||省|||0.02857142857142857
gasoline|||放弃|||0.02857142857142857
gasoline|||梦想|||0.02857142857142857
gasoline|||改|||0.02857142857142857
54%|||百分之五|||0.125
54%|||捐躯|||0.0625
54%|||前|||0.0625
54%|||表示|||0.0625
54%|||人|||0.0625
54%|||高|||0.0625
54%|||十八|||0.0625
54%|||月|||0.0625
54%|||值得|||0.0625
54%|||战事 伊拉克|||0.0625
world championship|||冠军|||0.04418564652340382
world championship|||站|||0.04356206888739221
world championship|||世界|||0.04204626234867124
world championship|||匈牙利|||0.026588924795630228
world championship|||第四|||0.019943768793066877
world championship|||度|||0.019009141520557188
world championship|||赢得|||0.018365827223777744
world championship|||赛|||0.017869289334873965
world championship|||次|||0.017581516198196978
world championship|||比赛|||0.016973144091761982
airlifted|||透露|||0.08333333333333333
airlifted|||波|||0.08333333333333333
airlifted|||附设|||0.08333333333333333
airlifted|||杰森普莱斯|||0.08333333333333333
airlifted|||大学|||0.08333333333333333
airlifted|||送|||0.08333333333333333
airlifted|||克|||0.08333333333333333
airlifted|||紧急|||0.08333333333333333
airlifted|||医院|||0.08333333333333333
airlifted|||直升机|||0.08333333333333333
possibly|||可能|||0.06591878911147651
possibly|||人|||0.048232044198895034
possibly|||两|||0.03207182320441989
possibly|||」|||0.020117826135979254
possibly|||「|||0.020117826135979254
possibly|||未来|||0.01950276243093923
possibly|||朱拉特|||0.016160220994475137
possibly|||反对|||0.016160220994475137
possibly|||被捕 人|||0.016160220994475137
possibly|||似乎|||0.016160220994475137
answer|||拒绝|||0.12526327458153197
answer|||百分之八|||0.12027491408934707
answer|||作答|||0.12027491408934707
answer|||访|||0.12027491408934707
answer|||受|||0.12027491408934707
answer|||选民|||0.12027491408934707
answer|||西班牙|||0.009976720984369804
answer|||都|||0.009976720984369804
answer|||答|||0.008331910227487213
answer|||投资|||0.006687099470604625
regard|||会议 亚|||0.043321299638989175
regard|||需要|||0.03672892795479517
regard|||国家|||0.03280489719039398
regard|||欧 亚|||0.028880866425992784
regard|||会议|||0.028880866425992784
regard|||亚|||0.028880866425992784
regard|||进行|||0.018364463977397584
regard|||差|||0.018364463977397584
regard|||还|||0.018364463977397584
regard|||杨格尔|||0.018364463977397584
meet|||会晤|||0.023303894391816148
meet|||预定|||0.017790698639469305
meet|||总统|||0.017774586148495496
meet|||巴勒斯坦|||0.01167574494581156
meet|||国防部长|||0.011197230808688135
meet|||内政部长|||0.011197230808688135
meet|||以色列|||0.011197230808688135
meet|||会见|||0.008902099203267733
meet|||说|||0.008472144356367098
meet|||前往|||0.008309161143306541
evolution|||演化|||0.05982905982905984
evolution|||日本|||0.05128205128205129
evolution|||影响力|||0.05128205128205129
evolution|||东亚|||0.05128205128205129
evolution|||美国|||0.05128205128205129
evolution|||最高|||0.05128205128205129
evolution|||中国|||0.05128205128205129
evolution|||安全|||0.05128205128205129
evolution|||现实|||0.05128205128205129
evolution|||表示|||0.05128205128205129
3|||三|||0.028148610388779426
3|||世界|||0.02344911688703874
3|||美元|||0.01645320979252242
3|||通讯 世界|||0.01645320979252242
3|||通讯|||0.01645320979252242
3|||组织|||0.01577095231719494
3|||倍|||0.01577095231719494
3|||倍 三|||0.01577095231719494
3|||糖尿病|||0.01577095231719494
3|||名|||0.01375166643379523
2|||两|||0.0308955580499789
2|||人|||0.01617055557260274
2|||美国|||0.015186536679068045
2|||出版|||0.014284930396352223
2|||死|||0.012581008960186027
2|||二日|||0.011326884699847935
2|||公司|||0.010491954596667196
2|||」|||0.00956775963963473
2|||「|||0.00956775963963473
2|||韩 北|||0.00904277625664961
1|||一日|||0.03279850993079992
1|||研究|||0.01707983856759259
1|||一月|||0.010176386791989806
1|||名|||0.009952534476982713
1|||美元|||0.009544273350124068
1|||圆|||0.009544273350124068
1|||十月|||0.009019032342375138
1|||今年|||0.007776258441487849
1|||上|||0.007690135278459906
1|||这项|||0.007591433076907397
dawn|||名|||0.13636363636363635
dawn|||萨德|||0.09090909090909091
dawn|||部队|||0.045454545454545456
dawn|||说 发言人|||0.045454545454545456
dawn|||突袭|||0.045454545454545456
dawn|||三|||0.045454545454545456
dawn|||重要|||0.045454545454545456
dawn|||副手|||0.045454545454545456
dawn|||还|||0.045454545454545456
dawn|||发言人|||0.045454545454545456
scalpels|||古画|||0.10526315789473684
scalpels|||此前|||0.05263157894736842
scalpels|||除去|||0.05263157894736842
scalpels|||清漆|||0.05263157894736842
scalpels|||伤害|||0.05263157894736842
scalpels|||有时|||0.05263157894736842
scalpels|||使用|||0.05263157894736842
scalpels|||会|||0.05263157894736842
scalpels|||还|||0.05263157894736842
scalpels|||本身|||0.05263157894736842
european|||欧洲|||0.03677027121607811
european|||国家|||0.01987550437297266
european|||欧盟|||0.017950392002476157
european|||」|||0.011704829376803476
european|||联盟|||0.010362988688660504
european|||会|||0.010045069138283085
european|||「|||0.008841973928047793
european|||国|||0.008431240888511124
european|||欧|||0.008324891771659166
european|||中|||0.00795884502177781
0|||票|||0.10810810810810811
0|||获得|||0.05405405405405406
0|||票 票|||0.05405405405405406
0|||斯|||0.05405405405405406
0|||周|||0.02702702702702703
0|||欧|||0.02702702702702703
0|||法|||0.02702702702702703
0|||二年 二|||0.02702702702702703
0|||这项|||0.02702702702702703
0|||沙|||0.02702702702702703
7|||七|||0.046802692404189675
7|||攻击|||0.020466956045328975
7|||人|||0.019788166897400494
7|||十二分零七秒|||0.014548739408007967
7|||第四|||0.014548739408007967
7|||点火|||0.014548739408007967
7|||节|||0.014548739408007967
7|||后|||0.014548739408007967
7|||火箭|||0.014548739408007967
7|||投票|||0.013912232058907618
6|||六|||0.02707920498768219
6|||万|||0.02149909279838296
6|||下|||0.017038777538996217
6|||英镑 万|||0.016124319598787223
6|||国|||0.013916262187842187
6|||半|||0.013501533638407568
6|||年|||0.013501533638407568
6|||访问|||0.013000979172799918
6|||鲍尔|||0.012419831820593629
6|||人|||0.011753791177537403
18-member|||两年|||0.045454545454545456
18-member|||六月|||0.045454545454545456
18-member|||执政党|||0.045454545454545456
18-member|||伦理|||0.045454545454545456
18-member|||给予|||0.045454545454545456
18-member|||合作|||0.045454545454545456
18-member|||田中|||0.045454545454545456
18-member|||人|||0.045454545454545456
18-member|||间|||0.045454545454545456
18-member|||传闻|||0.045454545454545456
5|||名|||0.014451460290178762
5|||五日|||0.013811866687001012
5|||选举|||0.011969794809787587
5|||万|||0.011057953145157198
5|||低|||0.01079338990554744
5|||全世界|||0.010553536796535274
5|||五|||0.009935642404023282
5|||岁|||0.009803640317370757
5|||美元|||0.009522836749139344
5|||」|||0.009391813477232872
stadium|||执行|||0.09090909090909091
stadium|||屠杀|||0.09090909090909091
stadium|||士兵|||0.045454545454545456
stadium|||项|||0.045454545454545456
stadium|||训练|||0.045454545454545456
stadium|||民兵|||0.045454545454545456
stadium|||知道|||0.045454545454545456
stadium|||政府|||0.045454545454545456
stadium|||卡加米|||0.045454545454545456
stadium|||」|||0.045454545454545456
medias|||失踪|||0.04
medias|||豪雨|||0.04
medias|||媒体|||0.04
medias|||丧生|||0.04
medias|||法新社|||0.04
medias|||已经|||0.04
medias|||造成数十|||0.04
medias|||国营|||0.04
medias|||人|||0.04
medias|||电|||0.04
4|||四|||0.03026425283108752
4|||四日|||0.02348950811741357
4|||人|||0.0168239084721289
4|||天|||0.015750354872071725
4|||攻击|||0.015307541670907653
4|||周四|||0.014583661918584932
4|||安理会|||0.014583661918584932
4|||之前|||0.014583661918584932
4|||休会|||0.014583661918584932
4|||七月|||0.013528195042888616
constructive|||建设性|||0.031022596706242814
constructive|||说|||0.02947588604425065
constructive|||缅甸|||0.026809651474530828
constructive|||这种|||0.017617770968977403
constructive|||赛|||0.017617770968977403
constructive|||哈密|||0.017617770968977403
constructive|||成果|||0.017617770968977403
constructive|||马来西亚|||0.017617770968977403
constructive|||大家庭|||0.017617770968977403
constructive|||九日|||0.017617770968977403
less-than-favourable|||三十分|||0.046511627906976744
less-than-favourable|||时间 三十分|||0.046511627906976744
less-than-favourable|||台北 三十分|||0.046511627906976744
less-than-favourable|||兰|||0.023255813953488372
less-than-favourable|||相当|||0.023255813953488372
less-than-favourable|||适合|||0.023255813953488372
less-than-favourable|||理想|||0.023255813953488372
less-than-favourable|||认为|||0.023255813953488372
less-than-favourable|||上十时|||0.023255813953488372
less-than-favourable|||纽 兰|||0.023255813953488372
23.2-million|||桶|||0.08695652173913043
23.2-million|||桶 万|||0.08695652173913043
23.2-million|||万|||0.08695652173913043
23.2-million|||共|||0.043478260869565216
23.2-million|||输出 国|||0.043478260869565216
23.2-million|||上个月|||0.043478260869565216
23.2-million|||组织|||0.043478260869565216
23.2-million|||输出|||0.043478260869565216
23.2-million|||超出|||0.043478260869565216
23.2-million|||限额|||0.043478260869565216
keron|||缅甸|||0.1
keron|||名|||0.05
keron|||村子|||0.05
keron|||时|||0.05
keron|||遭到|||0.05
keron|||泰国|||0.05
keron|||联盟|||0.05
keron|||难民营|||0.05
keron|||强迫|||0.05
keron|||屠杀|||0.05
party christian|||党|||0.07294046170793021
party christian|||基民|||0.03613105221165392
party christian|||新|||0.026431232174445374
party christian|||席|||0.022128986921993124
party christian|||荷兰|||0.021736105752127095
party christian|||政府|||0.021736105752127095
party christian|||女王|||0.021736105752127095
party christian|||中|||0.019496225686543925
party christian|||党 佛杜恩|||0.018496430813300924
party christian|||筹组|||0.01778050473698715
9|||九一一|||0.030666983176526455
9|||九|||0.0181761114234119
9|||美国|||0.018085515863480874
9|||人|||0.017110522500460603
9|||攻击|||0.01652471938162343
9|||白宫|||0.015015517590967229
9|||备忘录|||0.01218503117563418
9|||太|||0.012169897988430522
9|||包括|||0.010283203229961407
9|||委员会|||0.010105703362368242
8|||人|||0.06379516781188295
8|||八|||0.05117535590493059
8|||警方|||0.02626203410921405
8|||说|||0.025542586788238945
8|||驱散|||0.023635830698292646
8|||说 警方|||0.023635830698292646
8|||逮捕|||0.023635830698292646
8|||」|||0.01579174288294756
8|||外交|||0.015390245583137972
8|||政策|||0.015390245583137972
angers|||态度|||0.058823529411764705
angers|||不可|||0.058823529411764705
angers|||泄密|||0.058823529411764705
angers|||监牢|||0.058823529411764705
angers|||关|||0.058823529411764705
angers|||这种|||0.058823529411764705
angers|||应该|||0.058823529411764705
angers|||认为|||0.058823529411764705
angers|||人|||0.058823529411764705
angers|||」|||0.058823529411764705
world-renowned||||||0.03935185185185185
world-renowned|||巴斯|||0.03935185185185185
world-renowned|||般|||0.02232142857142857
world-renowned|||日本|||0.02232142857142857
world-renowned|||高|||0.02232142857142857
world-renowned|||转|||0.02232142857142857
world-renowned|||巨星|||0.02232142857142857
world-renowned|||助理|||0.02232142857142857
world-renowned|||世界级|||0.02232142857142857
world-renowned|||孟席斯|||0.02232142857142857
profit net|||美元|||0.048955319832851174
profit net|||美元 万|||0.048955319832851174
profit net|||万|||0.048955319832851174
profit net|||电脑|||0.034972677595628415
profit net|||法新社|||0.031468981035036966
profit net|||电|||0.031468981035036966
profit net|||净利|||0.031468981035036966
profit net|||季|||0.031468981035036966
profit net|||业务|||0.027965284474445514
profit net|||三千两百|||0.017486338797814208
steady|||低|||0.08695652173913043
steady|||崩溃|||0.043478260869565216
steady|||百分之五点|||0.043478260869565216
steady|||不致|||0.043478260869565216
steady|||报告|||0.043478260869565216
steady|||需求|||0.043478260869565216
steady|||房地产|||0.043478260869565216
steady|||经济 成长|||0.043478260869565216
steady|||二五|||0.043478260869565216
steady|||稳固|||0.043478260869565216
relies|||五百三十|||0.08333333333333333
relies|||石油|||0.08333333333333333
relies|||日本|||0.08333333333333333
relies|||约|||0.08333333333333333
relies|||依赖|||0.08333333333333333
relies|||桶|||0.08333333333333333
relies|||量|||0.08333333333333333
relies|||进口|||0.08333333333333333
relies|||油|||0.08333333333333333
relies|||每天|||0.08333333333333333
finals|||队|||0.058755862193362186
finals|||最后|||0.04147136953955135
finals|||决战|||0.03205578512396694
finals|||晋级|||0.03205578512396694
finals|||冠军|||0.03149064171122994
finals|||击败|||0.02727941176470588
finals|||五十三|||0.023068181818181814
finals|||轻易|||0.023068181818181814
finals|||稍|||0.023068181818181814
finals|||早|||0.023068181818181814
resignation|||辞职|||0.07083100221583934
resignation|||萨巴|||0.027479208342678182
resignation|||反对党|||0.026790878467689686
resignation|||下台|||0.022851311615609233
resignation|||德国|||0.02011632304688698
resignation|||要求|||0.020037804288748448
resignation|||总理|||0.01979270374421196
resignation|||宣布|||0.019383426521245823
resignation|||索默|||0.01882838772986068
resignation|||决定|||0.01754045241283438
advocated|||巴勒斯坦|||0.03779069767441861
advocated||||||0.031073446327683614
advocated|||计|||0.025193798449612403
advocated|||画|||0.025193798449612403
advocated|||计 画|||0.025193798449612403
advocated|||法新社|||0.020365260806727105
advocated|||电|||0.020365260806727105
advocated|||主张|||0.020365260806727105
advocated|||电 法新社|||0.020365260806727105
advocated||| |||0.015536723163841807
people injuring|||人|||0.05610056907486528
people injuring|||死亡 人|||0.04953182162484488
people injuring|||造成|||0.03133465826244284
people injuring|||受伤|||0.03133465826244284
people injuring|||爆炸|||0.03133465826244284
people injuring|||发生|||0.03133465826244284
people injuring|||受伤 人|||0.03133465826244284
people injuring|||至少|||0.03133465826244284
people injuring|||至少 人|||0.03133465826244284
people injuring|||造成 人|||0.02476591081242244
sayyaf|||夫|||0.037542606214881834
sayyaf|||阿布沙伊|||0.037542606214881834
sayyaf|||阿布沙伊 夫|||0.037542606214881834
sayyaf|||阿布沙伊夫|||0.03224614053182988
sayyaf|||军方|||0.027809544019594012
sayyaf|||菲律宾|||0.024908294741062757
sayyaf|||叛军|||0.020169387753726686
sayyaf|||回教|||0.019569582732228318
sayyaf|||美|||0.019249011519853892
sayyaf|||行动|||0.01918612867157687
rejection|||盟国|||0.125
rejection|||尚未|||0.08333333333333333
rejection|||通知|||0.041666666666666664
rejection|||主要|||0.041666666666666664
rejection|||询|||0.041666666666666664
rejection|||今后|||0.041666666666666664
rejection|||出兵|||0.041666666666666664
rejection|||意见|||0.041666666666666664
rejection|||表示|||0.041666666666666664
rejection|||拒绝|||0.041666666666666664
ignorance|||尾|||0.024390243902439025
ignorance|||讦|||0.024390243902439025
ignorance|||听|||0.024390243902439025
ignorance|||正|||0.024390243902439025
ignorance|||泼妇|||0.024390243902439025
ignorance|||人|||0.024390243902439025
ignorance|||共同点|||0.024390243902439025
ignorance|||绝大部分|||0.024390243902439025
ignorance|||流|||0.024390243902439025
ignorance|||很|||0.024390243902439025
biggest|||大|||0.047511173046516655
biggest|||最|||0.04609624054399379
biggest|||最 大|||0.0419970339644551
biggest|||中|||0.021022197986485507
biggest|||公司|||0.019271406028433576
biggest|||石油|||0.0152065069933925
biggest|||政府|||0.013779142828430008
biggest|||生产|||0.013457144830009433
biggest|||股份 公司|||0.012047060470947439
biggest|||出售|||0.012047060470947439
27th|||二十七日|||0.0422275339364458
27th|||两|||0.019817338132281263
27th|||电|||0.018552984406283963
27th|||法新社|||0.018552984406283963
27th|||会谈|||0.017320353527613824
27th|||乌干达|||0.017320353527613824
27th|||电 二十七日|||0.017132267575503082
27th|||总统|||0.015124048313012797
27th|||法新社 二十七日|||0.014687271312429421
27th|||穆塞维尼|||0.013447479446905143
drawing|||破产|||0.09999999999999999
drawing|||破产 声|||0.06666666666666667
drawing|||破产 保护|||0.06666666666666667
drawing|||保护|||0.06666666666666667
drawing|||本月|||0.03333333333333333
drawing|||继续|||0.03333333333333333
drawing|||计|||0.03333333333333333
drawing|||公司|||0.03333333333333333
drawing|||画|||0.03333333333333333
drawing|||种|||0.03333333333333333
4,627|||项|||0.14285714285714285
4,627|||气象台|||0.07142857142857142
4,627|||位|||0.07142857142857142
4,627|||出口|||0.07142857142857142
4,627|||误差率|||0.07142857142857142
4,627|||调查|||0.07142857142857142
4,627|||百分点|||0.07142857142857142
4,627|||一点五|||0.07142857142857142
